sample_id,name_key,name,n_playlists,has_purpose,purpose_note,confidence,model
22791,//happy//,//happy//,1,no,,,gpt-4o-mini
22792,//heal.,//heal.,1,no,,,gpt-4o-mini
22793,//high//,//HIGH//,1,no,,,gpt-4o-mini
22794,//hipster.,//hipster.,1,no,,,gpt-4o-mini
22795,//homework//,//homework//,1,yes,Music for studying,high,gpt-4o-mini
22796,//how i feel,//how i feel,1,no,,,gpt-4o-mini
22797,//ignorant,//ignorant,1,no,,,gpt-4o-mini
22798,//instrumental//,//instrumental//,1,no,,,gpt-4o-mini
22799,//jake,//Jake,1,no,,,gpt-4o-mini
22800,//january,//january,1,no,,,gpt-4o-mini
22801,//juan,//JUAN,1,no,,,gpt-4o-mini
22802,//l o v e//,//l o v e//,1,no,,,gpt-4o-mini
22803,//landslide//,//LANDSLIDE//,1,no,,,gpt-4o-mini
22804,//listen//,//Listen//,1,no,,,gpt-4o-mini
22805,//lo,//lo,1,no,,,gpt-4o-mini
22806,//makeup//,//makeup//,1,no,,,gpt-4o-mini
22807,//manhattan//,//Manhattan//,1,no,,,gpt-4o-mini
22808,//march '17//,//March '17//,1,no,,,gpt-4o-mini
22809,//march//,//MARCH//,1,no,,,gpt-4o-mini
22810,//mexico//,//MEXICO//,1,no,,,gpt-4o-mini
22811,//middle school jamz,//middle school jamz,1,yes,middle school nostalgia,mid,gpt-4o-mini
22812,//mood//,//Mood//,1,no,,,gpt-4o-mini
22813,//moosic,//moosic,1,no,,,gpt-4o-mini
22814,//new,//new,1,no,,,gpt-4o-mini
22815,//new//,//NEW//,1,no,,,gpt-4o-mini
22816,//no//,//No//,1,no,,,gpt-4o-mini
22817,//october//,//october//,1,no,,,gpt-4o-mini
22818,//oldies//,//OLDIES//,1,no,,,gpt-4o-mini
22819,//orchestral,//orchestral,1,no,,,gpt-4o-mini
22820,//party,//Party,1,yes,party atmosphere,high,gpt-4o-mini
22821,//party!//,//PARTY!//,1,yes,party atmosphere,high,gpt-4o-mini
22822,//pop//,//Pop//,1,no,,,gpt-4o-mini
22823,//portugal,//Portugal,1,no,,,gpt-4o-mini
22824,//pregame//,//pregame//,1,yes,pre-party vibes,high,gpt-4o-mini
22825,//pretty little liars//,//Pretty Little Liars//,1,no,,,gpt-4o-mini
22826,//q1//,//Q1//,1,no,,,gpt-4o-mini
22827,//r e l a x,//r e l a x,1,yes,relaxation time,mid,gpt-4o-mini
22828,//rain,//rain,1,no,,,gpt-4o-mini
22829,//relax//,//Relax//,1,yes,relaxation time,high,gpt-4o-mini
22830,//ride,//RIDE,1,yes,road trip soundtrack,high,gpt-4o-mini
22831,//roadtrip//,//ROADTRIP//,1,yes,road trip soundtrack,high,gpt-4o-mini
22832,//run,//RUN,1,yes,running motivation,high,gpt-4o-mini
22833,//sad//,//sad//,1,no,,,gpt-4o-mini
22834,//sadboy,//sadboy,1,no,,,gpt-4o-mini
22835,//sadness//,//SADNESS//,1,no,,,gpt-4o-mini
22836,//september '17,//september '17,1,no,,,gpt-4o-mini
22837,//share//,//SHARE//,1,no,,,gpt-4o-mini
22838,//shower//,//Shower//,1,yes,shower time,high,gpt-4o-mini
22839,//skating//,//SKATING//,1,yes,skating vibes,mid,gpt-4o-mini
22840,//sleep//,//sleep//,1,yes,for sleeping,high,gpt-4o-mini
22841,//slow,//sLow,1,no,,,gpt-4o-mini
22842,//soft tunes,//soft tunes,1,no,,,gpt-4o-mini
22843,//soundtrack//,//soundtrack//,1,no,,,gpt-4o-mini
22844,//stranger things//,//STRANGER THINGS//,1,no,,,gpt-4o-mini
22845,//summer,//summer,1,yes,for summer vibes,mid,gpt-4o-mini
22846,//summer 2017,//summer 2017,1,no,,,gpt-4o-mini
22847,//summer//,//Summer//,1,yes,for summer vibes,mid,gpt-4o-mini
22848,//sweat//,//sweat//,1,yes,for sweating,high,gpt-4o-mini
22849,//synthwave//,//SynthWave//,1,no,,,gpt-4o-mini
22850,//tbt//,//TBT//,1,no,,,gpt-4o-mini
22851,//teenage angst//,//teenage angst//,1,no,,,gpt-4o-mini
22852,//the goods//,//the goods//,1,no,,,gpt-4o-mini
22853,//thinking about you//,//thinking about you//,1,no,,,gpt-4o-mini
22854,//throw back//,//throw back//,1,no,,,gpt-4o-mini
22855,//throwback,//throwback,1,no,,,gpt-4o-mini
22856,//throwback//,//throwback//,1,no,,,gpt-4o-mini
22857,//train,//Train,1,no,,,gpt-4o-mini
22858,//trash//,//Trash//,1,no,,,gpt-4o-mini
22859,//valentine,//valentine,1,yes,for Valentine's Day,mid,gpt-4o-mini
22860,//vibe with me,//vibe with me,1,yes,for vibing,mid,gpt-4o-mini
22861,//vibe//,//Vibe//,1,no,,,gpt-4o-mini
22862,//vibes//,//Vibes//,1,no,,,gpt-4o-mini
22863,//vibez,//Vibez,1,no,,,gpt-4o-mini
22864,//voodoo//,//VOODOO//,1,no,,,gpt-4o-mini
22865,//w o r k o u t//,//W O R K O U T//,1,yes,for working out,high,gpt-4o-mini
22866,//w o r s h i p//,//w o r s h i p//,1,no,,,gpt-4o-mini
22867,//white,//white,1,no,,,gpt-4o-mini
22868,//wip,//WIP,1,no,,,gpt-4o-mini
22869,//zzz,//zZz,1,yes,for sleeping,high,gpt-4o-mini
22870,//||//,//||//,1,no,,,gpt-4o-mini
22871,//🤘🏼//,//🤘🏼//,1,no,,,gpt-4o-mini
22872,//🤙🏽//,//🤙🏽//,1,no,,,gpt-4o-mini
22873,/17,/17,1,no,,,gpt-4o-mini
22874,/2016/,/2016/,1,no,,,gpt-4o-mini
22875,/_-.-_/,/_-.-_/,1,no,,,gpt-4o-mini
22876,/abc,/abc,1,no,,,gpt-4o-mini
22877,/american.rock,/american.rock,1,no,,,gpt-4o-mini
22878,/arabic/,/Arabic/,1,no,,,gpt-4o-mini
22879,/beats/,/BEATS/,1,no,,,gpt-4o-mini
22880,/boys suck/,/Boys Suck/,1,no,,,gpt-4o-mini
22881,/chill,/chill,1,no,,,gpt-4o-mini
22882,/chillax ;),/Chillax ;),1,yes,Relaxing and unwinding,mid,gpt-4o-mini
22883,/chillout.,/chillout.,1,yes,Relaxing and unwinding,mid,gpt-4o-mini
22884,/classic rock/,/Classic Rock/,1,no,,,gpt-4o-mini
22885,/dance,/dance,1,no,,,gpt-4o-mini
22886,/down,/down,1,no,,,gpt-4o-mini
22887,/fa/,/fa/,1,no,,,gpt-4o-mini
22888,/fall 16/,/fall 16/,1,yes,Seasonal listening for fall,mid,gpt-4o-mini
22889,/fall 2017/,/fall 2017/,1,yes,Seasonal listening for fall,mid,gpt-4o-mini
22890,/feels,/feels,1,no,,,gpt-4o-mini
22891,/florida!/,/FLORIDA!/,1,no,,,gpt-4o-mini
22892,/folksy,/folksy,1,no,,,gpt-4o-mini
22893,/folksy/,/folksy/,1,no,,,gpt-4o-mini
22894,/funk,/Funk,1,no,,,gpt-4o-mini
22895,/georgia/,/georgia/,1,no,,,gpt-4o-mini
22896,/grlpwr,/grlpwr,1,no,,,gpt-4o-mini
22897,/groove,/groove,1,no,,,gpt-4o-mini
22898,/h y p e/,/H Y P E/,1,no,,,gpt-4o-mini
22899,/hum/,/hum/,1,no,,,gpt-4o-mini
22900,/influence/,/influence/,1,no,,,gpt-4o-mini
22901,/jr/,/JR/,1,no,,,gpt-4o-mini
22902,/list/,/list/,1,no,,,gpt-4o-mini
22903,/m.m/,/m.m/,1,no,,,gpt-4o-mini
22904,/news/,/News/,1,no,,,gpt-4o-mini
22905,/open,/Open,1,no,,,gpt-4o-mini
22906,/rap,/rAp,1,no,,,gpt-4o-mini
22907,/repeat,/repeat,1,no,,,gpt-4o-mini
22908,/sax/,/Sax/,1,no,,,gpt-4o-mini
22909,/slow dance/,/slow dance/,1,yes,Romantic slow dancing,mid,gpt-4o-mini
22910,/slow down/,/Slow Down/,1,yes,Relaxing and unwinding,mid,gpt-4o-mini
22911,/sunset,/sunset,1,yes,Evening listening at sunset,mid,gpt-4o-mini
22912,/swoon,/swoon,1,no,,,gpt-4o-mini
22913,/tbt/!!,/TBT/!!,1,no,,,gpt-4o-mini
22914,/untitled,/untitled,1,no,,,gpt-4o-mini
22915,/vintage/,/vintage/,1,no,,,gpt-4o-mini
22916,/x/x/x/,/x/x/x/,1,no,,,gpt-4o-mini
22917,/xx/,/xx/,1,no,,,gpt-4o-mini
22918,0.1,0.1,1,no,,,gpt-4o-mini
22919,0.1.,0.1.,1,no,,,gpt-4o-mini
22920,00's :),00's :),1,no,,high,gpt-4o-mini
22921,001.,001.,1,no,,high,gpt-4o-mini
22922,01 17,01 17,1,no,,high,gpt-4o-mini
22923,"03,","03,",1,no,,high,gpt-4o-mini
22924,03.,03.,1,no,,high,gpt-4o-mini
22925,03.17,03.17,1,no,,high,gpt-4o-mini
22926,04!,04!,1,no,,high,gpt-4o-mini
22927,06.,06.,1,no,,high,gpt-4o-mini
22928,06/,06/,1,no,,high,gpt-4o-mini
22929,1 3,1 3,1,no,,high,gpt-4o-mini
22930,1 5,1 5,1,no,,high,gpt-4o-mini
22931,1/0,1/0,1,no,,high,gpt-4o-mini
22932,1/17 ...,1/17 ...,1,no,,high,gpt-4o-mini
22933,1/2/3,1/2/3,1,no,,high,gpt-4o-mini
22934,10 17,10 17,1,no,,high,gpt-4o-mini
22935,10.10,10.10,1,no,,high,gpt-4o-mini
22936,10/17!!!!!,10/17!!!!!,1,no,,high,gpt-4o-mini
22937,100 %,100 %,1,no,,high,gpt-4o-mini
22938,100!,100!,1,no,,high,gpt-4o-mini
22939,100!!!!,100!!!!,1,no,,high,gpt-4o-mini
22940,100**,100**,1,no,,high,gpt-4o-mini
22941,1000%,1000%,1,no,,high,gpt-4o-mini
22942,10:,10:,1,no,,high,gpt-4o-mini
22943,10:16,10:16,1,no,,high,gpt-4o-mini
22944,10k $$$$$$,10k $$$$$$,1,no,,high,gpt-4o-mini
22945,11 :),11 :),1,no,,high,gpt-4o-mini
22946,11!,11!,1,no,,high,gpt-4o-mini
22947,11!!!,11!!!,1,no,,high,gpt-4o-mini
22948,111%,111%,1,no,,high,gpt-4o-mini
22949,116.,116.,1,no,,high,gpt-4o-mini
22950,11:17,11:17,1,no,,high,gpt-4o-mini
22951,123...,123...,1,no,,high,gpt-4o-mini
22952,12:)),12:)),1,no,,high,gpt-4o-mini
22953,12:16,12:16,1,no,,high,gpt-4o-mini
22954,13!!,13!!,1,no,,high,gpt-4o-mini
22955,13.,13.,1,no,,high,gpt-4o-mini
22956,13.1 !!,13.1 !!,1,no,,high,gpt-4o-mini
22957,13.1 :),13.1 :),1,no,,high,gpt-4o-mini
22958,13.1!,13.1!,1,no,,high,gpt-4o-mini
22959,13;,13;,1,no,,high,gpt-4o-mini
22960,14!,14!,1,no,,high,gpt-4o-mini
22961,143!!!!,143!!!!,1,no,,high,gpt-4o-mini
22962,15!!!,15!!!,1,no,,high,gpt-4o-mini
22963,15%,15%,1,no,,high,gpt-4o-mini
22964,15*,15*,1,no,,high,gpt-4o-mini
22965,15.,15.,1,no,,high,gpt-4o-mini
22966,16 !!,16 !!,1,no,,high,gpt-4o-mini
22967,16 :*,16 :*,1,no,,high,gpt-4o-mini
22968,16!!!,16!!!,1,no,,high,gpt-4o-mini
22969,16!!!!!!,16!!!!!!,1,no,,high,gpt-4o-mini
22970,16.17,16.17,1,no,,high,gpt-4o-mini
22971,17$,17$,1,no,,high,gpt-4o-mini
22972,1738.,1738.,1,no,,high,gpt-4o-mini
22973,18 !!!!,18 !!!!,1,no,,high,gpt-4o-mini
22974,18!,18!,1,no,,high,gpt-4o-mini
22975,18!!,18!!,1,no,,high,gpt-4o-mini
22976,18!!!!!,18!!!!!,1,no,,high,gpt-4o-mini
22977,18.,18.,1,no,,high,gpt-4o-mini
22978,187 strassenbande,187 Strassenbande,1,no,,high,gpt-4o-mini
22979,18th $),18th $),1,no,,high,gpt-4o-mini
22980,18th birthday!,18TH BIRTHDAY!,1,yes,18th birthday celebration,high,gpt-4o-mini
22981,19!!,19!!,1,no,,high,gpt-4o-mini
22982,"19,","19,",1,no,,high,gpt-4o-mini
22983,1980!!!,1980!!!,1,no,,high,gpt-4o-mini
22984,1984.,1984.,1,no,,high,gpt-4o-mini
22985,1990's !! ! !! ! !,1990's !! ! !! ! !,1,no,,high,gpt-4o-mini
22986,1990s//,1990s//,1,no,,high,gpt-4o-mini
22987,1994!,1994!,1,no,,high,gpt-4o-mini
22988,1:1,1:1,1,no,,high,gpt-4o-mini
22989,1:3,1:3,1,no,,high,gpt-4o-mini
22990,1_17,1_17,1,no,,high,gpt-4o-mini
22991,1_5,1_5,1,no,,high,gpt-4o-mini
22992,1d :) :) :),1D :) :) :),1,no,,high,gpt-4o-mini
22993,1d!,1d!,1,no,,high,gpt-4o-mini
22994,1st playlist!!!,1st playlist!!!,1,no,,high,gpt-4o-mini
22995,1st.playlist,1st.Playlist,1,no,,high,gpt-4o-mini
22996,2 0 1 7 //,2 0 1 7 //,1,no,,high,gpt-4o-mini
22997,2 1,2 1,1,no,,high,gpt-4o-mini
22998,2 17,2 17,1,no,,high,gpt-4o-mini
22999,2 am.,2 AM.,1,no,,high,gpt-4o-mini
23000,2 chainz!,2 Chainz!,1,no,,high,gpt-4o-mini
23001,2*0*1*7,2*0*1*7,1,no,,high,gpt-4o-mini
23002,2*1,2*1,1,no,,high,gpt-4o-mini
23003,2.0.1.5,2.0.1.5,1,no,,high,gpt-4o-mini
23004,20!,20!,1,no,,high,gpt-4o-mini
23005,20%,20%,1,no,,high,gpt-4o-mini
23006,20**,20**,1,no,,high,gpt-4o-mini
23007,2000!,2000!,1,no,,high,gpt-4o-mini
23008,2000$,2000$,1,no,,high,gpt-4o-mini
23009,2000's :),2000's :),1,no,,high,gpt-4o-mini
23010,2000's hits!,2000's Hits!,1,yes,2000s popular songs,high,gpt-4o-mini
23011,2000's rock!!,2000's Rock!!,1,yes,2000s rock music,high,gpt-4o-mini
23012,2000's/r&b,2000's/R&B,1,yes,2000s R&B tracks,high,gpt-4o-mini
23013,2000's:)),2000's:)),1,no,,high,gpt-4o-mini
23014,2000s :),2000s :),1,no,,high,gpt-4o-mini
23015,"2000s :,)","2000s :,)",1,no,,high,gpt-4o-mini
23016,2000s hits :),2000s hits :),1,yes,2000s popular songs,high,gpt-4o-mini
23017,2000s!,2000s!,1,no,,high,gpt-4o-mini
23018,2000s/r&b,2000s/R&B,1,yes,2000s R&B tracks,high,gpt-4o-mini
23019,2003!,2003!,1,no,,high,gpt-4o-mini
23020,2010 ;),2010 ;),1,no,,high,gpt-4o-mini
23021,2010!!!!!,2010!!!!!,1,no,,high,gpt-4o-mini
23022,2010s!,2010s!,1,no,,high,gpt-4o-mini
23023,2011 *,2011 *,1,no,,high,gpt-4o-mini
23024,2011...,2011...,1,no,,high,gpt-4o-mini
23025,2012!,2012!,1,no,,high,gpt-4o-mini
23026,2012...,2012...,1,no,,high,gpt-4o-mini
23027,2013!!,2013!!,1,no,,high,gpt-4o-mini
23028,2013!!!,2013!!!,1,no,,high,gpt-4o-mini
23029,2013(;,2013(;,1,no,,high,gpt-4o-mini
23030,2013:),2013:),1,no,,high,gpt-4o-mini
23031,2013~,2013~,1,no,,high,gpt-4o-mini
23032,2014!!!,2014!!!,1,no,,high,gpt-4o-mini
23033,2014.favorites,2014.favorites,1,no,,high,gpt-4o-mini
23034,2015 ! ! !,2015 ! ! !,1,no,,high,gpt-4o-mini
23035,2015 ***,2015 ***,1,no,,high,gpt-4o-mini
23036,2015 //,2015 //,1,no,,high,gpt-4o-mini
23037,2015 :),2015 :),1,no,,high,gpt-4o-mini
23038,2015 songs.,2015 Songs.,1,no,,high,gpt-4o-mini
23039,2015 summer:),2015 summer:),1,yes,2015 summer songs,high,gpt-4o-mini
23040,2015!!,2015!!,1,no,,,gpt-4o-mini
23041,2015!!!,2015!!!,1,no,,,gpt-4o-mini
23042,2015!!!!,2015!!!!,1,no,,,gpt-4o-mini
23043,2015...,2015...,1,no,,,gpt-4o-mini
23044,2015.2016,2015.2016,1,no,,,gpt-4o-mini
23045,2015.favorites,2015.favorites,1,no,,,gpt-4o-mini
23046,2015_summer,2015_Summer,1,yes,Summer of 2015,high,gpt-4o-mini
23047,2016 !,2016 !,1,no,,,gpt-4o-mini
23048,2016 $$$,2016 $$$,1,no,,,gpt-4o-mini
23049,2016 (!!!!!!!!!!),2016 (!!!!!!!!!!),1,no,,,gpt-4o-mini
23050,2016 //,2016 //,1,no,,,gpt-4o-mini
23051,2016 1,2016 1,1,no,,,gpt-4o-mini
23052,2016 2,2016 2,1,no,,,gpt-4o-mini
23053,2016 ;),2016 ;),1,no,,,gpt-4o-mini
23054,2016 ;*,2016 ;*,1,no,,,gpt-4o-mini
23055,2016 favorites !,2016 favorites !,1,no,,,gpt-4o-mini
23056,2016 favs!,2016 Favs!,1,no,,,gpt-4o-mini
23057,2016 jams!,2016 Jams!,1,no,,,gpt-4o-mini
23058,2016 summer!,2016 Summer!,1,yes,Summer of 2016,high,gpt-4o-mini
23059,2016...,2016...,1,no,,,gpt-4o-mini
23060,2016....,2016....,1,no,,,gpt-4o-mini
23061,2016.2017,2016.2017,1,no,,,gpt-4o-mini
23062,2016.2017.,2016.2017.,1,no,,,gpt-4o-mini
23063,2016.songs,2016.songs,1,no,,,gpt-4o-mini
23064,2016.summer,2016.Summer,1,yes,Summer of 2016,high,gpt-4o-mini
23065,2016/2,2016/2,1,no,,,gpt-4o-mini
23066,2016:1,2016:1,1,no,,,gpt-4o-mini
23067,2016;,2016;,1,no,,,gpt-4o-mini
23068,2016;),2016;),1,no,,,gpt-4o-mini
23069,2016~,2016~,1,no,,,gpt-4o-mini
23070,2016~~~,2016~~~,1,no,,,gpt-4o-mini
23071,2017 !!!,2017 !!!,1,no,,,gpt-4o-mini
23072,2017 !!!!!!!,2017 !!!!!!!,1,no,,,gpt-4o-mini
23073,2017 (:,2017 (:,1,no,,,gpt-4o-mini
23074,2017 //,2017 //,1,no,,,gpt-4o-mini
23075,2017 2,2017 2,1,no,,,gpt-4o-mini
23076,2017 :),2017 :),1,no,,,gpt-4o-mini
23077,2017 ;) !,2017 ;) !,1,no,,,gpt-4o-mini
23078,2017 summer :),2017 Summer :),1,yes,Summer of 2017,high,gpt-4o-mini
23079,2017 summer!,2017 SUMMER!,1,yes,Summer of 2017,high,gpt-4o-mini
23080,2017 summer!!,2017 Summer!!,1,yes,Summer music for 2017,high,gpt-4o-mini
23081,2017#,2017#,1,no,,,gpt-4o-mini
23082,2017$$$$,2017$$$$,1,no,,,gpt-4o-mini
23083,2017$$$~~~***,2017$$$~~~***,1,no,,,gpt-4o-mini
23084,2017))),2017))),1,no,,,gpt-4o-mini
23085,2017*!,2017*!,1,no,,,gpt-4o-mini
23086,2017**,2017**,1,no,,,gpt-4o-mini
23087,2017****,2017****,1,no,,,gpt-4o-mini
23088,2017..,2017..,1,no,,,gpt-4o-mini
23089,2017...,2017...,1,no,,,gpt-4o-mini
23090,2017.....,2017.....,1,no,,,gpt-4o-mini
23091,2017//.,2017//.,1,no,,,gpt-4o-mini
23092,2017/2,2017/2,1,no,,,gpt-4o-mini
23093,2017:2,2017:2,1,no,,,gpt-4o-mini
23094,2017:spring,2017:spring,1,yes,Spring music for 2017,high,gpt-4o-mini
23095,2017_2,2017_2,1,no,,,gpt-4o-mini
23096,2017_favs,2017_FAVS,1,no,,,gpt-4o-mini
23097,2018 (:,2018 (:,1,no,,,gpt-4o-mini
23098,20th!!,20th!!,1,no,,,gpt-4o-mini
23099,20~,20~,1,no,,,gpt-4o-mini
23100,21!!!!,21!!!!,1,no,,,gpt-4o-mini
23101,21!!!!!,21!!!!!,1,no,,,gpt-4o-mini
23102,21!!!!!!,21!!!!!!,1,no,,,gpt-4o-mini
23103,21$$$$##,21$$$$##,1,no,,,gpt-4o-mini
23104,21%,21%,1,no,,,gpt-4o-mini
23105,21p!!,21P!!,1,no,,,gpt-4o-mini
23106,21st birthday!,21st birthday!,1,yes,Music for 21st birthday,high,gpt-4o-mini
23107,21st birthday!!,21st birthday!!,1,yes,Music for 21st birthday,high,gpt-4o-mini
23108,21st birthday!!!,21st Birthday!!!,1,yes,Music for 21st birthday,high,gpt-4o-mini
23109,21st birthday!!!!,21st Birthday!!!!,1,yes,Music for 21st birthday,high,gpt-4o-mini
23110,21st party!,21st party!,1,yes,Music for 21st party,high,gpt-4o-mini
23111,21st playlist,21st PLAYLIST,1,no,,,gpt-4o-mini
23112,21st!,21st!,1,no,,,gpt-4o-mini
23113,21st!!,21st!!,1,no,,,gpt-4o-mini
23114,21st!!!!,21st!!!!,1,no,,,gpt-4o-mini
23115,21~,21~,1,no,,,gpt-4o-mini
23116,22!,22!,1,no,,,gpt-4o-mini
23117,22!!!!!!!!,22!!!!!!!!,1,no,,,gpt-4o-mini
23118,22%,22%,1,no,,,gpt-4o-mini
23119,23 !,23 !,1,no,,,gpt-4o-mini
23120,23!,23!,1,no,,high,gpt-4o-mini
23121,23.,23.,1,no,,high,gpt-4o-mini
23122,24 7,24 7,1,no,,high,gpt-4o-mini
23123,"24,7","24,7",1,no,,high,gpt-4o-mini
23124,24.,24.,1,no,,high,gpt-4o-mini
23125,24/7!!!!!!!!!!,24/7!!!!!!!!!!,1,no,,high,gpt-4o-mini
23126,25!,25!,1,no,,high,gpt-4o-mini
23127,26/2,26/2,1,no,,high,gpt-4o-mini
23128,26;,26;,1,no,,high,gpt-4o-mini
23129,27!,27!,1,no,,high,gpt-4o-mini
23130,28!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,28!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1,no,,high,gpt-4o-mini
23131,29!!!,29!!!,1,no,,high,gpt-4o-mini
23132,29.,29.,1,no,,high,gpt-4o-mini
23133,2k15 !,2k15 !,1,no,,high,gpt-4o-mini
23134,2k15*,2k15*,1,no,,high,gpt-4o-mini
23135,2k16:),2k16:),1,no,,high,gpt-4o-mini
23136,2k17.,2K17.,1,no,,high,gpt-4o-mini
23137,2nd...,2nd...,1,no,,high,gpt-4o-mini
23138,2pac – all eyez on me,2Pac – All Eyez On Me,1,no,,high,gpt-4o-mini
23139,2pac!,2PAC!,1,no,,high,gpt-4o-mini
23140,2pac.,2pac.,1,no,,high,gpt-4o-mini
23141,3 17,3 17,1,no,,high,gpt-4o-mini
23142,30th birthday!!!,30th Birthday!!!,1,yes,birthday celebration,high,gpt-4o-mini
23143,321.,321.,1,no,,high,gpt-4o-mini
23144,35!,35!,1,no,,high,gpt-4o-mini
23145,37.,37.,1,no,,high,gpt-4o-mini
23146,38!,38!,1,no,,high,gpt-4o-mini
23147,38%,38%,1,no,,high,gpt-4o-mini
23148,38.,38.,1,no,,high,gpt-4o-mini
23149,3:am,3:AM,1,no,,high,gpt-4o-mini
23150,4 20,4 20,1,no,,high,gpt-4o-mini
23151,4 u !,4 u !,1,no,,high,gpt-4o-mini
23152,4 u !!,4 u !!,1,no,,high,gpt-4o-mini
23153,4 u :),4 U :),1,no,,high,gpt-4o-mini
23154,4 u.,4 u.,1,no,,high,gpt-4o-mini
23155,4.17 !!!!,4.17 !!!!,1,no,,high,gpt-4o-mini
23156,40%,40%,1,no,,high,gpt-4o-mini
23157,42.,42.,1,no,,high,gpt-4o-mini
23158,44.,44.,1,no,,high,gpt-4o-mini
23159,44;;;,44;;;,1,no,,high,gpt-4o-mini
23160,47.,47.,1,no,,,gpt-4o-mini
23161,4th of july :))))),4th of july :))))),1,yes,celebrating Independence Day,high,gpt-4o-mini
23162,4th of july!!,4th of July!!,1,yes,celebrating Independence Day,high,gpt-4o-mini
23163,4th of july!!!!,4th of July!!!!,1,yes,Celebrating Independence Day,high,gpt-4o-mini
23164,4th!,4th!,1,yes,Celebrating Independence Day,mid,gpt-4o-mini
23165,5 seconds of summer – sounds good feels good (deluxe),5 Seconds of Summer – Sounds Good Feels Good (Deluxe),1,no,,,gpt-4o-mini
23166,50!,50!,1,no,,,gpt-4o-mini
23167,500 days of summer :)),500 days of summer :)),1,no,,,gpt-4o-mini
23168,500$,500$,1,no,,,gpt-4o-mini
23169,500%,500%,1,no,,,gpt-4o-mini
23170,"50s,60s","50s,60s",1,no,,,gpt-4o-mini
23171,50s.,50s.,1,no,,,gpt-4o-mini
23172,5:17,5:17,1,no,,,gpt-4o-mini
23173,5h.,5H.,1,no,,,gpt-4o-mini
23174,60!,60!,1,no,,,gpt-4o-mini
23175,60!!!!,60!!!!,1,no,,,gpt-4o-mini
23176,60's :),60's :),1,no,,,gpt-4o-mini
23177,60's!,60's!,1,no,,,gpt-4o-mini
23178,60s!,60s!,1,no,,,gpt-4o-mini
23179,60s!!!!!,60s!!!!!,1,no,,,gpt-4o-mini
23180,"60s,70s,80s","60s,70s,80s",1,no,,,gpt-4o-mini
23181,60s.,60s.,1,no,,,gpt-4o-mini
23182,6:17,6:17,1,no,,,gpt-4o-mini
23183,70!,70!,1,no,,,gpt-4o-mini
23184,70$,70$,1,no,,,gpt-4o-mini
23185,70%,70%,1,no,,,gpt-4o-mini
23186,"70's,80's,90's","70's,80's,90's",1,no,,,gpt-4o-mini
23187,70's.,70's.,1,no,,,gpt-4o-mini
23188,"70,80..","70,80..",1,no,,,gpt-4o-mini
23189,70-80$,70-80$,1,no,,,gpt-4o-mini
23190,70.80,70.80,1,no,,,gpt-4o-mini
23191,70.80.90,70.80.90,1,no,,,gpt-4o-mini
23192,"70s,80s,90s,","70s,80s,90s,",1,no,,,gpt-4o-mini
23193,75//,75//,1,no,,,gpt-4o-mini
23194,77%,77%,1,no,,,gpt-4o-mini
23195,80 90,80 90,1,no,,,gpt-4o-mini
23196,80#,80#,1,no,,,gpt-4o-mini
23197,80'$$$,80'$$$,1,no,,,gpt-4o-mini
23198,80's !,80's !,1,no,,,gpt-4o-mini
23199,80's !!,80's !!,1,no,,,gpt-4o-mini
23200,80's !!!,80's !!!,1,no,,,gpt-4o-mini
23201,80's //,80's //,1,no,,,gpt-4o-mini
23202,80's :),80's :),1,no,,,gpt-4o-mini
23203,80's hits :),80's hits :),1,no,,,gpt-4o-mini
23204,80's jams!,80's jams!,1,no,,,gpt-4o-mini
23205,80's music!,80's Music!,1,no,,,gpt-4o-mini
23206,80's music.,80's music.,1,no,,,gpt-4o-mini
23207,80's party!,80's Party!,1,yes,for a party atmosphere,high,gpt-4o-mini
23208,80's!!!,80's!!!,1,no,,,gpt-4o-mini
23209,80's!!!!!!!!!!!!!!!,80's!!!!!!!!!!!!!!!,1,no,,,gpt-4o-mini
23210,"80's,90's","80's,90's",1,no,,,gpt-4o-mini
23211,80's.,80's.,1,no,,,gpt-4o-mini
23212,80's....,80's....,1,no,,,gpt-4o-mini
23213,80's/rock,80's/rock,1,no,,,gpt-4o-mini
23214,80's_jams,80's_jams,1,no,,,gpt-4o-mini
23215,80/90,80/90,1,no,,,gpt-4o-mini
23216,80ies,80ies,1,no,,,gpt-4o-mini
23217,80s !!,80s !!,1,no,,,gpt-4o-mini
23218,80s :(,80s :(,1,no,,,gpt-4o-mini
23219,80s baby!!,80s baby!!,1,no,,,gpt-4o-mini
23220,80s hits!,80s Hits!,1,yes,for nostalgic listening,high,gpt-4o-mini
23221,80s playlist:),80s Playlist:),1,yes,for nostalgic listening,high,gpt-4o-mini
23222,80s ~,80s ~,1,no,,,gpt-4o-mini
23223,80s!!!!!!!,80S!!!!!!!,1,no,,,gpt-4o-mini
23224,80s-90s :),80s-90s :),1,no,,,gpt-4o-mini
23225,80s.,80s.,1,no,,,gpt-4o-mini
23226,80s...,80s...,1,no,,,gpt-4o-mini
23227,80s.pop,80s.pop,1,no,,,gpt-4o-mini
23228,80s:,80s:,1,no,,,gpt-4o-mini
23229,80s_pop,80s_pop,1,no,,,gpt-4o-mini
