track_uri,track_name,artist_name,total_count,dominant_category,confidence,entropy,distribution
spotify:track:0L9lXMXddmoBbBUeF7A9An,Nervous (The Ooh Song) - Mark McCabe Remix,Gavin James,31,Sleep/Relax,0.3548,2.3199,"{""Driving"": 0.25806451612903225, ""Sleep/Relax"": 0.3548387096774194, ""DailyRoutine"": 0.12903225806451613, ""Seasonal/Summer"": 0.16129032258064516, ""Workout"": 0.03225806451612903, ""Party"": 0.03225806451612903, ""Study/Focus"": 0.03225806451612903}"
spotify:track:693iqPOQvhI7PobtR8CC8v,Bonita,J Balvin,18,Party,0.4444,1.9477,"{""Driving"": 0.2222222222222222, ""Workout"": 0.2222222222222222, ""Party"": 0.4444444444444444, ""DailyRoutine"": 0.05555555555555555, ""Romance/Wedding"": 0.05555555555555555}"
spotify:track:5lffpGkK5A4SAQdJSfTJso,Downtown Love,G-Eazy,18,Party,0.3333,2.5577,"{""Workout"": 0.16666666666666666, ""Driving"": 0.05555555555555555, ""Romance/Wedding"": 0.05555555555555555, ""Party"": 0.3333333333333333, ""Seasonal/Summer"": 0.1111111111111111, ""Sleep/Relax"": 0.16666666666666666, ""DailyRoutine"": 0.1111111111111111}"
spotify:track:5zuoz1NBnpoHK6g5sbEH8F,See You In My Nightmares,Kanye West,9,Workout,0.2222,2.281,"{""Workout"": 0.2222222222222222, ""Study/Focus"": 0.1111111111111111, ""Holiday"": 0.2222222222222222, ""Driving"": 0.2222222222222222, ""DailyRoutine"": 0.2222222222222222}"
spotify:track:09qRkutJtXFjpTDQOftkMg,Feathery - Bonus Track,Milky Chance,12,Sleep/Relax,0.3333,2.3554,"{""Party"": 0.08333333333333333, ""DailyRoutine"": 0.08333333333333333, ""Sleep/Relax"": 0.3333333333333333, ""Study/Focus"": 0.08333333333333333, ""Driving"": 0.25, ""Seasonal/Summer"": 0.16666666666666666}"
spotify:track:1C13BdLulesH2g7TLWK5Yg,Go With It,TOKiMONSTA,6,Driving,0.6667,1.2516,"{""Party"": 0.16666666666666666, ""Driving"": 0.6666666666666666, ""Workout"": 0.16666666666666666}"
spotify:track:76QK6gTaW2bBV47FDe3RPK,Resolution,Matt Corby,24,Sleep/Relax,0.4167,2.3046,"{""Party"": 0.08333333333333333, ""Seasonal/Summer"": 0.08333333333333333, ""Study/Focus"": 0.125, ""Sleep/Relax"": 0.4166666666666667, ""Romance/Wedding"": 0.125, ""Driving"": 0.16666666666666666}"
spotify:track:32fDz5sQmtuqukL5sYi4Yk,Best That I Can,Vance Joy,15,Sleep/Relax,0.4667,2.3301,"{""Party"": 0.13333333333333333, ""DailyRoutine"": 0.06666666666666667, ""Driving"": 0.13333333333333333, ""Sleep/Relax"": 0.4666666666666667, ""Workout"": 0.06666666666666667, ""Romance/Wedding"": 0.06666666666666667, ""Study/Focus"": 0.06666666666666667}"
spotify:track:3VXY8vQ3NJZ76iLtAg51QR,Certain Things,James Arthur,21,Sleep/Relax,0.381,2.4876,"{""Party"": 0.09523809523809523, ""Sleep/Relax"": 0.38095238095238093, ""Romance/Wedding"": 0.09523809523809523, ""Workout"": 0.047619047619047616, ""Driving"": 0.19047619047619047, ""Seasonal/Summer"": 0.09523809523809523, ""Study/Focus"": 0.09523809523809523}"
spotify:track:7cxg6WIDYoXza9QAOPDRpT,We All Die Trying To Get It Right,Vance Joy,11,Sleep/Relax,0.3636,2.3685,"{""Party"": 0.18181818181818182, ""Driving"": 0.18181818181818182, ""Workout"": 0.09090909090909091, ""Sleep/Relax"": 0.36363636363636365, ""DailyRoutine"": 0.09090909090909091, ""Seasonal/Summer"": 0.09090909090909091}"
spotify:track:07A2ZSsP9vyCyyRmo7CikK,Chorale,St. Petersburg Chamber Choir,5,Sleep/Relax,0.8,0.7219,"{""Party"": 0.2, ""Sleep/Relax"": 0.8}"
spotify:track:5TywrBF82AUQ83pXuMXjXg,"Groove with You, Pts. 1 & 2",The Isley Brothers,6,Romance/Wedding,0.5,1.4591,"{""Romance/Wedding"": 0.5, ""Party"": 0.3333333333333333, ""DailyRoutine"": 0.16666666666666666}"
spotify:track:68WCHvnx4IPkzvgEyHXkGD,Turn off the Lights,Teddy Pendergrass,5,Romance/Wedding,0.6,1.371,"{""Romance/Wedding"": 0.6, ""Party"": 0.2, ""Sleep/Relax"": 0.2}"
spotify:track:7u8TLEgrY13mAXjzNUFe1S,I'm Writing A Novel,Father John Misty,8,Seasonal/Summer,0.625,1.2988,"{""Seasonal/Summer"": 0.625, ""Driving"": 0.25, ""Party"": 0.125}"
spotify:track:362vsgz3rC7DWPLb1fH831,Misty's Nightmares 1 & 2,Father John Misty,5,Seasonal/Summer,0.4,1.5219,"{""Seasonal/Summer"": 0.4, ""Sleep/Relax"": 0.4, ""Driving"": 0.2}"
spotify:track:1ieIsifKVuku91G7jHSLYZ,Only Son Of The Ladiesman,Father John Misty,8,Seasonal/Summer,0.5,2.0,"{""Seasonal/Summer"": 0.5, ""Party"": 0.125, ""Romance/Wedding"": 0.125, ""Driving"": 0.125, ""Sleep/Relax"": 0.125}"
spotify:track:7FOCv2tKOe1kLC0M5buyE4,"Well, You Can Do It Without Me",Father John Misty,7,Seasonal/Summer,0.5714,1.6645,"{""Seasonal/Summer"": 0.5714285714285714, ""Driving"": 0.14285714285714285, ""Sleep/Relax"": 0.14285714285714285, ""Party"": 0.14285714285714285}"
spotify:track:0spHJLl5Iyo4AgD68ytS8i,Now I'm Learning To Love The War,Father John Misty,5,Seasonal/Summer,0.6,1.371,"{""Seasonal/Summer"": 0.6, ""Driving"": 0.2, ""Sleep/Relax"": 0.2}"
spotify:track:67mwN2TVVXSsTNMTGHjH40,Tee Pees 1-12,Father John Misty,6,Seasonal/Summer,0.6667,1.2516,"{""Seasonal/Summer"": 0.6666666666666666, ""Driving"": 0.16666666666666666, ""Sleep/Relax"": 0.16666666666666666}"
spotify:track:7nguw3JCObYNBh72bpWSCj,Everyman Needs A Companion,Father John Misty,6,Seasonal/Summer,0.3333,1.9183,"{""Seasonal/Summer"": 0.3333333333333333, ""Romance/Wedding"": 0.16666666666666666, ""Driving"": 0.3333333333333333, ""Sleep/Relax"": 0.16666666666666666}"
spotify:track:58xb3WKjQQ5VOOExQME4eQ,A New Life,Jim James,6,Romance/Wedding,0.5,1.7925,"{""Seasonal/Summer"": 0.16666666666666666, ""Driving"": 0.16666666666666666, ""Romance/Wedding"": 0.5, ""Sleep/Relax"": 0.16666666666666666}"
spotify:track:7nLqEqbu90mJlAWwQJ5mY6,Summertime,Sammy Adams,13,Party,0.5385,1.6692,"{""Driving"": 0.15384615384615385, ""Party"": 0.5384615384615384, ""Workout"": 0.07692307692307693, ""Seasonal/Summer"": 0.23076923076923078}"
spotify:track:73Vv9jD957akGtO7vO7PHY,Skyline,Chris Webby,10,Driving,0.2,2.5219,"{""Driving"": 0.2, ""Party"": 0.2, ""DailyRoutine"": 0.1, ""Workout"": 0.2, ""Seasonal/Summer"": 0.2, ""Gaming"": 0.1}"
spotify:track:4qHYLoxbKUHu6iZCqEYz7k,Like the Way,Aer,29,Seasonal/Summer,0.3103,2.4809,"{""Driving"": 0.13793103448275862, ""Seasonal/Summer"": 0.3103448275862069, ""Party"": 0.2413793103448276, ""Study/Focus"": 0.034482758620689655, ""Workout"": 0.10344827586206896, ""Sleep/Relax"": 0.13793103448275862, ""DailyRoutine"": 0.034482758620689655}"
spotify:track:06TqBu4Vi2DEu2F2wNTEnb,Never Let Me Down,Kanye West,8,Driving,0.375,1.5613,"{""Driving"": 0.375, ""Workout"": 0.375, ""Study/Focus"": 0.25}"
spotify:track:2EeKI8uO93OxtjxlmAqGux,Blow Up,Sammy Adams,6,Workout,0.3333,1.9183,"{""Driving"": 0.16666666666666666, ""Workout"": 0.3333333333333333, ""Party"": 0.3333333333333333, ""Seasonal/Summer"": 0.16666666666666666}"
spotify:track:0qPBHLDXwvlm7WWTGkN3rt,Mode - Original Mix,Bingo Players,7,Workout,0.4286,1.8424,"{""Driving"": 0.14285714285714285, ""Workout"": 0.42857142857142855, ""Gaming"": 0.14285714285714285, ""Party"": 0.2857142857142857}"
spotify:track:2nvBGHCSFWeymPK7jgay5w,Freak (Rickyxsan Remix) - feat. Steve Bays,Steve Aoki,7,Driving,0.2857,1.9502,"{""Driving"": 0.2857142857142857, ""Workout"": 0.2857142857142857, ""Holiday"": 0.14285714285714285, ""Seasonal/Summer"": 0.2857142857142857}"
spotify:track:1oLsVP3wG3akuyesFJnlMH,Symphonica - Bare Remix,Nicky Romero,5,Party,0.4,1.5219,"{""Driving"": 0.2, ""Party"": 0.4, ""Workout"": 0.4}"
spotify:track:7ipioDTtamvmdNHwQDsOKc,Pyramids (ft. Sanjin) - Radio Mix,DVBBS,23,Workout,0.4348,1.491,"{""Driving"": 0.17391304347826086, ""Workout"": 0.43478260869565216, ""Party"": 0.391304347826087}"
spotify:track:6NKVHO8qZ7y0ZLTh90PUyY,We Were Young - Original Mix,DVBBS,6,Workout,0.5,1.4591,"{""Driving"": 0.16666666666666666, ""Workout"": 0.5, ""Party"": 0.3333333333333333}"
spotify:track:7DDVwZpfYLtpyRua3Zgi6E,Turn Up the Speakers - Radio Edit,Afrojack,36,Workout,0.5556,1.6562,"{""Driving"": 0.027777777777777776, ""Party"": 0.3055555555555556, ""Seasonal/Summer"": 0.05555555555555555, ""Workout"": 0.5555555555555556, ""DailyRoutine"": 0.027777777777777776, ""Sleep/Relax"": 0.027777777777777776}"
spotify:track:2ceV205snGFNjg8VeEwCAb,Raveology - Original,DVBBS,5,Workout,0.6,1.371,"{""Driving"": 0.2, ""Party"": 0.2, ""Workout"": 0.6}"
spotify:track:28ZD3gjMboMBwpRjcCPU7b,Out of My Mind - Original Mix,Bingo Players,5,Party,0.4,1.9219,"{""Driving"": 0.2, ""Workout"": 0.2, ""Party"": 0.4, ""Holiday"": 0.2}"
spotify:track:64X8CIYyEw5bTU87F7qOb1,Last Chance,Kaskade,5,Driving,0.2,2.3219,"{""Driving"": 0.2, ""Sleep/Relax"": 0.2, ""Seasonal/Summer"": 0.2, ""Party"": 0.2, ""Workout"": 0.2}"
spotify:track:3IE3WadeLmXllFGHHjQOrh,Dare You,Hardwell,8,Seasonal/Summer,0.25,2.5,"{""Driving"": 0.125, ""Study/Focus"": 0.125, ""Seasonal/Summer"": 0.25, ""Workout"": 0.25, ""Sleep/Relax"": 0.125, ""Party"": 0.125}"
spotify:track:6HgWcisb1icZ70GNkFX9G1,This Is Dirty,DVBBS,21,Workout,0.5714,1.51,"{""Driving"": 0.09523809523809523, ""Party"": 0.2857142857142857, ""Workout"": 0.5714285714285714, ""Gaming"": 0.047619047619047616}"
spotify:track:1880mPWDEoSQ09ASM8SWF5,Oh My - Club Mix,The Partysquad & Boaz,9,Party,0.4444,1.8366,"{""Driving"": 0.2222222222222222, ""Party"": 0.4444444444444444, ""Workout"": 0.2222222222222222, ""Holiday"": 0.1111111111111111}"
spotify:track:64XdaHjuyOQmVRdqn7aCgB,25 To Life,Eminem,23,Workout,0.4783,1.988,"{""Driving"": 0.2608695652173913, ""Workout"": 0.4782608695652174, ""Sleep/Relax"": 0.043478260869565216, ""Party"": 0.13043478260869565, ""DailyRoutine"": 0.043478260869565216, ""Study/Focus"": 0.043478260869565216}"
spotify:track:67htqGmijSNwmZCEWDya82,Take It All Back,Huey Mack,7,Workout,0.4286,1.8424,"{""Driving"": 0.14285714285714285, ""Party"": 0.2857142857142857, ""Workout"": 0.42857142857142855, ""Seasonal/Summer"": 0.14285714285714285}"
spotify:track:6Tufi5UMuDeN0QMYlkVJB1,In My Mind (feat. Georgi Kay) - Axwell Mix,Ivan Gough,13,Party,0.4615,1.7381,"{""Driving"": 0.15384615384615385, ""Party"": 0.46153846153846156, ""Workout"": 0.3076923076923077, ""Holiday"": 0.07692307692307693}"
spotify:track:78kLiF7elmaolZLiAY6FXJ,Wizard - Radio Edit,Martin Garrix,5,Party,0.4,1.5219,"{""Driving"": 0.2, ""Party"": 0.4, ""Workout"": 0.4}"
spotify:track:1TTJHElOgARZufs5UrjGSs,So Young So High,Dada Life,24,Party,0.5417,1.6784,"{""Driving"": 0.08333333333333333, ""Party"": 0.5416666666666666, ""Seasonal/Summer"": 0.041666666666666664, ""Workout"": 0.2916666666666667, ""Study/Focus"": 0.041666666666666664}"
spotify:track:3OHMbCIkkDP0K26JljyT7w,Crackin - Martin Garrix Edit,Bassjackers,8,Party,0.375,1.8113,"{""Driving"": 0.125, ""Party"": 0.375, ""Workout"": 0.375, ""Study/Focus"": 0.125}"
spotify:track:0OwhEqx9AoECkHrHjE7phU,What I've Waited for (feat. D. Brown),Vicetone,5,Driving,0.4,1.9219,"{""Driving"": 0.4, ""Gaming"": 0.2, ""Workout"": 0.2, ""Party"": 0.2}"
spotify:track:5Zoaq95rhXGmaj9O7XXKhV,Helicopter - Original Mix Edit,Martin Garrix,26,Workout,0.4615,1.9054,"{""Driving"": 0.15384615384615385, ""Party"": 0.2692307692307692, ""Workout"": 0.46153846153846156, ""DailyRoutine"": 0.038461538461538464, ""Gaming"": 0.07692307692307693}"
spotify:track:3LDKrOek8eqZA52IeauhrW,Holla Out (feat. Snails & Taranchyla),Jack Ü,7,Workout,0.5714,1.3788,"{""Driving"": 0.14285714285714285, ""Workout"": 0.5714285714285714, ""Party"": 0.2857142857142857}"
spotify:track:3XThyUoEI8BPDjdu954Uof,All Is Fair In Love And Brostep,Skrillex,8,Workout,0.5,1.4056,"{""Driving"": 0.125, ""Party"": 0.375, ""Workout"": 0.5}"
spotify:track:0WZVGXO8FYpK8v1IDxlOyE,A Sky Full of Stars - Hardwell Remix,Coldplay,14,Workout,0.5,2.118,"{""Driving"": 0.14285714285714285, ""Workout"": 0.5, ""Seasonal/Summer"": 0.07142857142857142, ""Party"": 0.14285714285714285, ""Study/Focus"": 0.07142857142857142, ""Gaming"": 0.07142857142857142}"
spotify:track:5Od2j2iQkxxtXYXwaqrgk1,School Spirit,Kanye West,12,Party,0.3333,2.1887,"{""Driving"": 0.16666666666666666, ""Seasonal/Summer"": 0.16666666666666666, ""Workout"": 0.25, ""Party"": 0.3333333333333333, ""Study/Focus"": 0.08333333333333333}"
spotify:track:6oheWhUHTYSegLGV9x3BMd,Dragon - Radio Edit,Martin Garrix,9,Workout,0.4444,1.5305,"{""Driving"": 0.2222222222222222, ""Party"": 0.3333333333333333, ""Workout"": 0.4444444444444444}"
spotify:track:1oEgqFagcGV8LiIkA69FzD,Born To Rage - USA Version,Dada Life,44,Workout,0.4545,1.7622,"{""Driving"": 0.045454545454545456, ""Workout"": 0.45454545454545453, ""Party"": 0.38636363636363635, ""Seasonal/Summer"": 0.06818181818181818, ""Gaming"": 0.022727272727272728, ""Holiday"": 0.022727272727272728}"
spotify:track:6El4guLHqCd3PG9X9yJRSz,Like a Drum - The Chainsmokers Remix,Guy Sebastian,13,Party,0.3077,2.1997,"{""Driving"": 0.23076923076923078, ""Seasonal/Summer"": 0.15384615384615385, ""Party"": 0.3076923076923077, ""Workout"": 0.23076923076923078, ""Study/Focus"": 0.07692307692307693}"
spotify:track:2goQsWgSo1FsaTYGCniy4A,Lean On (feat. MØ & DJ Snake) - Dillon Francis & Jauz Remix,Major Lazer,14,Workout,0.6429,1.1981,"{""Driving"": 0.07142857142857142, ""Party"": 0.2857142857142857, ""Workout"": 0.6428571428571429}"
spotify:track:4NZg8df9BxJ6spPDnr6Z9T,Rollup - Baauer Remix,Flosstradamus,30,Workout,0.5333,1.5996,"{""Driving"": 0.06666666666666667, ""Workout"": 0.5333333333333333, ""Party"": 0.3333333333333333, ""Seasonal/Summer"": 0.03333333333333333, ""Holiday"": 0.03333333333333333}"
spotify:track:0tdmvtJZdqkZNgt7rec50j,Take Ü There (feat. Kiesza) - Zeds Dead Remix,Skrillex,7,Workout,0.4286,1.8424,"{""Driving"": 0.14285714285714285, ""Party"": 0.2857142857142857, ""Workout"": 0.42857142857142855, ""Romance/Wedding"": 0.14285714285714285}"
spotify:track:6OZYfkgwUiKrIz6F5vW5oL,Where Are Ü Now (with Justin Bieber) - Rustie Remix,Jack Ü,10,Workout,0.6,1.571,"{""Driving"": 0.1, ""Workout"": 0.6, ""Party"": 0.2, ""Seasonal/Summer"": 0.1}"
spotify:track:16IgAAip8OdSjdC2L9Ff2J,The Hum - Dimitri Vegas & Like Mike Vs. Ummet Ozcan / Extended Mix,Ummet Ozcan,13,Workout,0.4615,1.7381,"{""Driving"": 0.15384615384615385, ""Party"": 0.3076923076923077, ""Workout"": 0.46153846153846156, ""Gaming"": 0.07692307692307693}"
spotify:track:1h0Rz2RTFMB3An6y5lHG0t,Never Leave,DVBBS,5,Driving,0.4,1.5219,"{""Driving"": 0.4, ""Party"": 0.4, ""Seasonal/Summer"": 0.2}"
spotify:track:1lhWdmgKs69XbvCHQs9OXR,Pumpin Blood - The Chainsmokers Remix,NONONO,27,Workout,0.4444,2.0831,"{""Driving"": 0.07407407407407407, ""Workout"": 0.4444444444444444, ""Seasonal/Summer"": 0.18518518518518517, ""Party"": 0.2222222222222222, ""Holiday"": 0.037037037037037035, ""DailyRoutine"": 0.037037037037037035}"
spotify:track:4ZkVOb0mNnm3MFY2LeyqHY,Poison,Martin Garrix,24,Workout,0.4583,1.9365,"{""Driving"": 0.16666666666666666, ""Workout"": 0.4583333333333333, ""Gaming"": 0.08333333333333333, ""Party"": 0.25, ""Sleep/Relax"": 0.041666666666666664}"
spotify:track:51xnRIfTBr05mSZvr1nQdQ,Nookie - GH version,Limp Bizkit,7,Workout,0.5714,1.3788,"{""Workout"": 0.5714285714285714, ""Party"": 0.2857142857142857, ""Study/Focus"": 0.14285714285714285}"
spotify:track:4TF9sFoqsKPSkgD1L3zd4d,Bright Side Of The Road,Van Morrison,20,Party,0.25,2.6037,"{""Party"": 0.25, ""DailyRoutine"": 0.15, ""Seasonal/Summer"": 0.1, ""Driving"": 0.2, ""Romance/Wedding"": 0.2, ""Study/Focus"": 0.05, ""Workout"": 0.05}"
spotify:track:4eJqIAwc78N603UffIOc5A,These Dreams Of You,Van Morrison,6,Party,0.1667,2.585,"{""Party"": 0.16666666666666666, ""Sleep/Relax"": 0.16666666666666666, ""Romance/Wedding"": 0.16666666666666666, ""DailyRoutine"": 0.16666666666666666, ""Gaming"": 0.16666666666666666, ""Workout"": 0.16666666666666666}"
spotify:track:3i5DWfyMJOKCtspfyotWJD,Inner City Blues (Make Me Wanna Holler),Marvin Gaye,7,Seasonal/Summer,0.2857,2.5216,"{""Party"": 0.14285714285714285, ""Driving"": 0.14285714285714285, ""Seasonal/Summer"": 0.2857142857142857, ""Romance/Wedding"": 0.14285714285714285, ""Workout"": 0.14285714285714285, ""Sleep/Relax"": 0.14285714285714285}"
spotify:track:7jjkmZUQcHYdSqtWSyAkb2,Papercut - Grey Remix,Zedd,6,Workout,0.5,1.7925,"{""Driving"": 0.16666666666666666, ""Workout"": 0.5, ""Party"": 0.16666666666666666, ""Holiday"": 0.16666666666666666}"
spotify:track:1uoL9GX45dTnmrWQ7Ii1Ft,Not Afraid Anymore,Halsey,25,Driving,0.24,2.7787,"{""Driving"": 0.24, ""Workout"": 0.2, ""Party"": 0.12, ""Seasonal/Summer"": 0.16, ""Study/Focus"": 0.04, ""Romance/Wedding"": 0.04, ""Sleep/Relax"": 0.12, ""Holiday"": 0.08}"
spotify:track:3nfMOTjl5Ts1GZScRKuQnF,So Much Better,Laura Bell Bundy,5,Workout,0.6,0.971,"{""Workout"": 0.6, ""Driving"": 0.4}"
spotify:track:1yOL7ZiXGx5ULeLoktAUAg,Bubblegum Bitch,Marina and the Diamonds,15,Workout,0.3333,2.1493,"{""Workout"": 0.3333333333333333, ""Party"": 0.26666666666666666, ""Seasonal/Summer"": 0.2, ""Driving"": 0.13333333333333333, ""DailyRoutine"": 0.06666666666666667}"
spotify:track:2CZi8d774dBB0wiuWMIpr8,Miss Independent,Kelly Clarkson,19,Driving,0.4211,1.7627,"{""Workout"": 0.2631578947368421, ""Party"": 0.2631578947368421, ""Driving"": 0.42105263157894735, ""Sleep/Relax"": 0.05263157894736842}"
spotify:track:5E1pngWasYW2Y6OjV6WMUs,You Don't Own Me,Lesley Gore,5,Workout,0.4,1.9219,"{""Workout"": 0.4, ""Party"": 0.2, ""Seasonal/Summer"": 0.2, ""Sleep/Relax"": 0.2}"
spotify:track:4sNwdacKyi2S26WrRtNama,Oh No!,Marina and the Diamonds,18,Workout,0.2778,2.5249,"{""Workout"": 0.2777777777777778, ""Seasonal/Summer"": 0.2222222222222222, ""Driving"": 0.2222222222222222, ""DailyRoutine"": 0.05555555555555555, ""Party"": 0.1111111111111111, ""Sleep/Relax"": 0.05555555555555555, ""Study/Focus"": 0.05555555555555555}"
spotify:track:3DPJ8HfH6ktSgBf21pVquQ,Love Is A Battlefield,Pat Benatar,14,Workout,0.2857,2.6106,"{""Workout"": 0.2857142857142857, ""Driving"": 0.21428571428571427, ""DailyRoutine"": 0.07142857142857142, ""Study/Focus"": 0.14285714285714285, ""Sleep/Relax"": 0.14285714285714285, ""Romance/Wedding"": 0.07142857142857142, ""Party"": 0.07142857142857142}"
spotify:track:0YhEJmOYZoRdKNPbCvHs8R,One Man Wrecking Machine,Guster,11,Driving,0.5455,1.6172,"{""Driving"": 0.5454545454545454, ""Party"": 0.09090909090909091, ""Study/Focus"": 0.2727272727272727, ""Sleep/Relax"": 0.09090909090909091}"
spotify:track:6pAQxv1etMEoTLiE1zZS1z,Jungle,Jon Bellion,12,Driving,0.5,1.9591,"{""Driving"": 0.5, ""Sleep/Relax"": 0.08333333333333333, ""Party"": 0.16666666666666666, ""DailyRoutine"": 0.08333333333333333, ""Seasonal/Summer"": 0.16666666666666666}"
spotify:track:3oe574OaDVi0qyTyk8PNaX,Another Night On Mars,The Maine,7,Driving,0.5714,1.6645,"{""Driving"": 0.5714285714285714, ""Study/Focus"": 0.14285714285714285, ""Party"": 0.14285714285714285, ""Seasonal/Summer"": 0.14285714285714285}"
spotify:track:2J1t2b8xPBqZzj5znx0C7C,Your Graduation,Modern Baseball,17,Driving,0.2353,2.4404,"{""Driving"": 0.23529411764705882, ""DailyRoutine"": 0.11764705882352941, ""Sleep/Relax"": 0.23529411764705882, ""Holiday"": 0.058823529411764705, ""Seasonal/Summer"": 0.23529411764705882, ""Party"": 0.11764705882352941}"
spotify:track:5hc71nKsUgtwQ3z52KEKQk,Somebody Else,The 1975,130,Sleep/Relax,0.2846,2.5593,"{""Driving"": 0.24615384615384617, ""Study/Focus"": 0.09230769230769231, ""Sleep/Relax"": 0.2846153846153846, ""Party"": 0.08461538461538462, ""Workout"": 0.03076923076923077, ""Seasonal/Summer"": 0.2076923076923077, ""DailyRoutine"": 0.03076923076923077, ""Romance/Wedding"": 0.015384615384615385, ""Gaming"": 0.007692307692307693}"
spotify:track:4p1pxmqtPtPHqWbOd2RgXu,Loving Someone,The 1975,19,Driving,0.3158,2.2943,"{""Driving"": 0.3157894736842105, ""Party"": 0.21052631578947367, ""Workout"": 0.05263157894736842, ""Sleep/Relax"": 0.10526315789473684, ""Study/Focus"": 0.05263157894736842, ""Seasonal/Summer"": 0.2631578947368421}"
spotify:track:1iir1dMidSGRzbPMCCEtfX,Sophomore Slump Or Comeback Of The Year,Fall Out Boy,7,Driving,0.4286,1.8424,"{""Driving"": 0.42857142857142855, ""Workout"": 0.2857142857142857, ""Study/Focus"": 0.14285714285714285, ""Sleep/Relax"": 0.14285714285714285}"
spotify:track:3ym8RPF4EQPqtW0v8G44BT,Tonight You're Perfect,New Politics,15,Seasonal/Summer,0.2667,2.4729,"{""Driving"": 0.13333333333333333, ""Sleep/Relax"": 0.06666666666666667, ""Party"": 0.2, ""Workout"": 0.2, ""Seasonal/Summer"": 0.26666666666666666, ""Romance/Wedding"": 0.13333333333333333}"
spotify:track:0nMOZnZA4GnipZXswSmCS6,Clairvoyant,The Story So Far,26,Sleep/Relax,0.6538,1.4313,"{""Driving"": 0.23076923076923078, ""Sleep/Relax"": 0.6538461538461539, ""Study/Focus"": 0.038461538461538464, ""Workout"": 0.038461538461538464, ""Party"": 0.038461538461538464}"
spotify:track:6PCuVdPENYbYwSnoWxxeTM,Oh No,Bring Me The Horizon,9,Driving,0.3333,2.1972,"{""Driving"": 0.3333333333333333, ""Workout"": 0.2222222222222222, ""Sleep/Relax"": 0.2222222222222222, ""Party"": 0.1111111111111111, ""Seasonal/Summer"": 0.1111111111111111}"
spotify:track:0xaHohEUNSAwNsGedLAtBf,Can I Get A Witness,SonReal,7,Driving,0.4286,1.8424,"{""Driving"": 0.42857142857142855, ""Party"": 0.14285714285714285, ""Seasonal/Summer"": 0.14285714285714285, ""Sleep/Relax"": 0.2857142857142857}"
spotify:track:4HEqM4RSvXQAXqSdqqD8qE,22 (OVER S∞∞N) - Bob Moose Extended Cab Version,Bon Iver,10,Seasonal/Summer,0.3,2.171,"{""Driving"": 0.2, ""Seasonal/Summer"": 0.3, ""Party"": 0.1, ""Sleep/Relax"": 0.3, ""Study/Focus"": 0.1}"
spotify:track:7FuiConhfXv0hAo4jwItIm,Say You Want Me,Lostboycrow,6,Seasonal/Summer,0.5,1.4591,"{""Driving"": 0.3333333333333333, ""Seasonal/Summer"": 0.5, ""Romance/Wedding"": 0.16666666666666666}"
spotify:track:6iYDPqEWXYW0LV8ne4xwjR,Back to Your Love,Night Riots,5,Driving,0.6,0.971,"{""Driving"": 0.6, ""Party"": 0.4}"
spotify:track:4eTVMSVtVJWlvGk8hzGC9q,like you lots,LANY,8,Seasonal/Summer,0.5,1.75,"{""Driving"": 0.125, ""Sleep/Relax"": 0.25, ""Seasonal/Summer"": 0.5, ""Workout"": 0.125}"
spotify:track:0NBiC3zLXoBQXBjsbnbwJq,Molly (feat. Brendon Urie of Panic at the Disco),Lil Dicky,73,Driving,0.3699,2.5009,"{""Driving"": 0.3698630136986301, ""Workout"": 0.0958904109589041, ""Seasonal/Summer"": 0.136986301369863, ""Romance/Wedding"": 0.0136986301369863, ""Sleep/Relax"": 0.1643835616438356, ""DailyRoutine"": 0.0273972602739726, ""Party"": 0.1643835616438356, ""Gaming"": 0.0136986301369863, ""Study/Focus"": 0.0136986301369863}"
