sample_id,name_key,name,n_playlists,has_purpose,purpose_note,confidence,model,standard_category
20910,##dinner,##dinner,1,yes,Music for dinner,high,gpt-4o-mini,DailyRoutine
20911,##on the road,##On the road,1,yes,Road trip music,high,gpt-4o-mini,Driving
21004,#cartunes,#CarTunes,1,yes,Car ride music,high,gpt-4o-mini,Driving
21012,#chillout,#chillout,1,yes,Relaxing music,high,gpt-4o-mini,Sleep/Relax
21023,#commute,#commute,1,yes,Music for commuting,high,gpt-4o-mini,Driving
21028,#cruise,#Cruise,1,yes,Music for cruising,high,gpt-4o-mini,Driving
21029,#cruisin,#CRUISIN,1,yes,Cruising music,high,gpt-4o-mini,Driving
21030,#cruising,#cruising,1,yes,Cruising music,high,gpt-4o-mini,Driving
21052,#drive time,#drive time,1,yes,for driving,high,gpt-4o-mini,Driving
21081,#fiesta,#Fiesta,1,yes,party atmosphere,high,gpt-4o-mini,Party
21083,#fireside,#FireSide,1,yes,cozy gathering,mid,gpt-4o-mini,Party
21087,#focus,#FOCUS,1,yes,focus and concentration,high,gpt-4o-mini,Study/Focus
21088,#frat,#frat,1,yes,college party,mid,gpt-4o-mini,Party
21090,#friday,#friday,1,yes,weekend vibes,high,gpt-4o-mini,Other_Purpose
21091,#friendsgiving,#friendsgiving,1,yes,Thanksgiving celebration,mid,gpt-4o-mini,Party
21111,#grwm,#grwm,1,yes,getting ready,mid,gpt-4o-mini,Other_Purpose
21114,#hangout,#Hangout,1,yes,social gathering,mid,gpt-4o-mini,Party
21126,#holidays,#holidays,1,yes,holiday music,high,gpt-4o-mini,Holiday
21131,#hustle,#Hustle,1,yes,motivational music,high,gpt-4o-mini,Other_Purpose
21142,#karaoke,#Karaoke,1,yes,karaoke songs,high,gpt-4o-mini,Other_Purpose
21154,#lifting,#Lifting,1,yes,workout music,high,gpt-4o-mini,Workout
21177,#monday,#Monday,1,yes,Monday listening,mid,gpt-4o-mini,Other_Purpose
21180,#morning motivation,#morning motivation,1,yes,morning motivation,high,gpt-4o-mini,DailyRoutine
21213,#party playlist,#party playlist,1,yes,for parties,high,gpt-4o-mini,Party
21214,#partymix,#PartyMix,1,yes,for parties,high,gpt-4o-mini,Party
21215,#partyplaylist,#partyplaylist,1,yes,for parties,high,gpt-4o-mini,Party
21223,#poolparty,#poolparty,1,yes,for pool parties,high,gpt-4o-mini,Party
21226,#power up,#Power UP,1,yes,for energizing,high,gpt-4o-mini,Other_Purpose
21230,#pregame,#PREGAME,1,yes,for pregame,high,gpt-4o-mini,Party
21233,#pump,#pump,1,yes,for energizing,high,gpt-4o-mini,Other_Purpose
21234,#pump it up,#pump it up,1,yes,for energizing,high,gpt-4o-mini,Other_Purpose
21235,#pumpup,#pumpup,1,yes,for energizing,high,gpt-4o-mini,Other_Purpose
21245,#relaxed,#Relaxed,1,yes,chill out,mid,gpt-4o-mini,Sleep/Relax
21254,#road trippin,#road trippin,1,yes,road trip,high,gpt-4o-mini,Driving
21255,#roadtrippin',#Roadtrippin',1,yes,road trip,high,gpt-4o-mini,Driving
21260,#sad songs,#sad songs,1,yes,emotional listening,mid,gpt-4o-mini,Other_Purpose
21261,#sad.,#Sad.,1,yes,emotional listening,mid,gpt-4o-mini,Other_Purpose
21262,#sadboys,#sadboys,1,yes,emotional listening,mid,gpt-4o-mini,Other_Purpose
21264,#sadness,#sadness,1,yes,emotional listening,mid,gpt-4o-mini,Other_Purpose
21274,#sing-along,#Sing-along,1,yes,sing along,high,gpt-4o-mini,Other_Purpose
21285,#softball,#softball,1,yes,for playing softball,high,gpt-4o-mini,Other_Purpose
21292,#spring break,#SPRING BREAK,1,yes,for spring break,high,gpt-4o-mini,Seasonal/Summer
21293,#spring fever,#SPRING FEVER,1,yes,for spring fever,high,gpt-4o-mini,Seasonal/Summer
21299,#studytime,#studytime,1,yes,for studying,high,gpt-4o-mini,Study/Focus
21301,#summer!,#SUMMER!,1,yes,for summer,high,gpt-4o-mini,Seasonal/Summer
21310,#sweat,#Sweat,1,yes,for sweating,high,gpt-4o-mini,Other_Purpose
21315,#tailgate,#tailgate,1,yes,for tailgating,high,gpt-4o-mini,Other_Purpose
21350,#turnt up,#Turnt Up,1,yes,party or celebration,mid,gpt-4o-mini,Party
21355,#vamos a la playa,#Vamos a la playa,1,yes,beach or summer vibes,mid,gpt-4o-mini,Seasonal/Summer
21361,#walk,#Walk,1,yes,walking or strolling,mid,gpt-4o-mini,Other_Purpose
21362,#warmup,#warmup,1,yes,warming up for exercise,high,gpt-4o-mini,Workout
21366,#wedding - ceremony,#WEDDING - Ceremony,1,yes,wedding ceremony music,high,gpt-4o-mini,Romance/Wedding
21367,#werk,#WERK,1,yes,working or productivity,mid,gpt-4o-mini,Other_Purpose
21368,#workin',#workin',1,yes,working or productivity,mid,gpt-4o-mini,Other_Purpose
21369,#workit,#WorkIt,1,yes,working out or dancing,mid,gpt-4o-mini,Workout
21376,#xmas,#xmas,1,yes,Christmas music,high,gpt-4o-mini,Holiday
21391,$ booty music $,$ Booty Music $,1,yes,party or dance music,mid,gpt-4o-mini,Party
21399,$ skate,$ Skate,1,yes,skating or skateboarding,mid,gpt-4o-mini,Other_Purpose
21404,$$ dance,$$ dance,1,yes,dance music,mid,gpt-4o-mini,Party
21410,$$$ turnt up $$$,$$$ Turnt Up $$$,1,yes,party music,mid,gpt-4o-mini,Party
21422,$$$pump up$$$,$$$Pump Up$$$,1,yes,pump up music,mid,gpt-4o-mini,Other_Purpose
21429,$$locker room,$$locker room,1,yes,locker room music,mid,gpt-4o-mini,Other_Purpose
21430,$$motivate,$$Motivate,1,yes,motivational music,mid,gpt-4o-mini,Other_Purpose
21444,$dance it out$,$Dance it Out$,1,yes,dance party,high,gpt-4o-mini,Party
21445,$dance$,$Dance$,1,yes,dance music,high,gpt-4o-mini,Party
21464,$party$,$Party$,1,yes,party music,high,gpt-4o-mini,Party
21471,$wakey wakey,$wakey wakey,1,yes,morning wake-up,high,gpt-4o-mini,DailyRoutine
21484,'merica!!,'Merica!!,1,yes,patriotic celebration,mid,gpt-4o-mini,Party
21485,'merica!!!,'MERICA!!!,1,yes,patriotic celebration,mid,gpt-4o-mini,Party
21486,'merica.,'merica.,1,yes,patriotic celebration,mid,gpt-4o-mini,Party
21487,'merica...,'Merica...,1,yes,patriotic celebration,mid,gpt-4o-mini,Party
21488,'murica!,'Murica!,1,yes,patriotic celebration,mid,gpt-4o-mini,Party
21489,'tis the season.,'tis the season.,1,yes,holiday season,mid,gpt-4o-mini,Holiday
21490,'tis the season...,'Tis the Season...,1,yes,holiday season,mid,gpt-4o-mini,Holiday
21491,'tis the season....,'Tis The Season....,1,yes,holiday season,mid,gpt-4o-mini,Holiday
21504,((( ~~ work vibes ~~ ))),((( ~~ Work Vibes ~~ ))),1,yes,work environment,mid,gpt-4o-mini,Other_Purpose
21516,(())_road trip_(()),(())_Road Trip_(()),1,yes,road trip,high,gpt-4o-mini,Driving
21524,((party)),((PARTY)),1,yes,for a party atmosphere,high,gpt-4o-mini,Party
21526,((school)),((SCHOOL)),1,yes,for school-related activities,high,gpt-4o-mini,Other_Purpose
21532,()()()()()()()running,()()()()()()()Running,1,yes,for running or exercise,high,gpt-4o-mini,Workout
21552,(: happy songs :),(: happy songs :),1,yes,for happy moments,high,gpt-4o-mini,Other_Purpose
21569,(autumn leaves),(AUTUMN LEAVES),1,yes,autumn-themed music,high,gpt-4o-mini,Seasonal/Summer
21573,(beer pong),(Beer Pong),1,yes,party game music,high,gpt-4o-mini,Party
21576,(christmas),(Christmas),1,yes,holiday music,high,gpt-4o-mini,Holiday
21586,(fall),(fall),1,yes,seasonal music,high,gpt-4o-mini,Seasonal/Summer
21588,(focus),(focus),1,yes,focus music,high,gpt-4o-mini,Study/Focus
21610,(long drive),(long drive),1,yes,long drive music,high,gpt-4o-mini,Driving
21615,(morning mood),(Morning Mood),1,yes,morning music,high,gpt-4o-mini,DailyRoutine
21637,(pre-game),(pre-game),1,yes,pre-game music,high,gpt-4o-mini,Party
21641,(relax),(relax),1,yes,for relaxation,high,gpt-4o-mini,Sleep/Relax
21643,(road)trippin,(road)trippin,1,yes,for road trips,high,gpt-4o-mini,Driving
21645,(run),(run),1,yes,for running,high,gpt-4o-mini,Workout
21648,(sleep time),(sleep time),1,yes,for sleep,high,gpt-4o-mini,Sleep/Relax
21649,(smoke),(smoke),1,yes,for smoking,mid,gpt-4o-mini,Other_Purpose
21653,(stu)dying,(Stu)dying,1,yes,for studying,high,gpt-4o-mini,Study/Focus
21664,(wedding)dance,(WEDDING)DANCE,1,yes,for wedding dance,high,gpt-4o-mini,Party
21665,(werk)out,(werk)out,1,yes,for working out,high,gpt-4o-mini,Workout
21688,* : * holiday * : *,* : * HOLIDAY * : *,1,yes,holiday celebration,high,gpt-4o-mini,Party
21690,* bbq,* BBQ,1,yes,outdoor gathering,high,gpt-4o-mini,Party
21691,* beach party,* Beach Party,1,yes,social event,high,gpt-4o-mini,Party
21693,* c h r i s t m a s *,* C H R I S T M A S *,1,yes,holiday celebration,high,gpt-4o-mini,Party
21704,* gym,* GYM,1,yes,workout,high,gpt-4o-mini,Workout
21716,* party mix,* PARTY MIX,1,yes,party atmosphere,high,gpt-4o-mini,Party
21724,* summer,* Summer,1,yes,summer vibes,mid,gpt-4o-mini,Seasonal/Summer
21726,* winter,* WINTER,1,yes,winter season,mid,gpt-4o-mini,Seasonal/Summer
21727,* work playlist *,* Work Playlist *,1,yes,work environment,high,gpt-4o-mini,Other_Purpose
21730,** gym,** Gym,1,yes,gym workout,high,gpt-4o-mini,Workout
21738,** running,** Running,1,yes,running activity,high,gpt-4o-mini,Workout
21743,** walking **,** Walking **,1,yes,walking activity,high,gpt-4o-mini,Other_Purpose
21744,** warm up,** Warm Up,1,yes,warm up session,high,gpt-4o-mini,Other_Purpose
21757,******wedding,******Wedding,1,yes,wedding event,mid,gpt-4o-mini,Romance/Wedding
21776,****run****,****RUN****,1,yes,for running,high,gpt-4o-mini,Workout
21777,****wedding playlist,****Wedding Playlist,1,yes,for weddings,high,gpt-4o-mini,Romance/Wedding
21778,****workout,****Workout,1,yes,for workouts,high,gpt-4o-mini,Workout
21782,***baby shower,***BABY SHOWER,1,yes,for baby showers,high,gpt-4o-mini,DailyRoutine
21783,***baby shower***,***baby shower***,1,yes,for baby showers,high,gpt-4o-mini,DailyRoutine
21789,***christmas,***Christmas,1,yes,for Christmas,high,gpt-4o-mini,Holiday
21793,***dinner***,***DINNER***,1,yes,for dinner,high,gpt-4o-mini,DailyRoutine
21800,***good morning :),***Good Morning :),1,yes,Morning listening,high,gpt-4o-mini,DailyRoutine
21810,***play it loud***,***play it loud***,1,yes,Loud music for enjoyment,mid,gpt-4o-mini,Other_Purpose
21811,***poolparty***,***PoolParty***,1,yes,Party by the pool,high,gpt-4o-mini,Party
21813,***roadtrip ***,***Roadtrip ***,1,yes,Music for road trips,high,gpt-4o-mini,Driving
21829,**adventure**,**ADVENTURE**,1,yes,Music for adventures,mid,gpt-4o-mini,Other_Purpose
21834,**beach,**Beach,1,yes,Beach listening,mid,gpt-4o-mini,Seasonal/Summer
21836,**beast mode**,**Beast Mode**,1,yes,Motivational workout music,high,gpt-4o-mini,Workout
21840,**car bops,**car bops,1,yes,for driving in the car,high,gpt-4o-mini,Driving
21843,**christmas party**,**Christmas Party**,1,yes,for a Christmas celebration,high,gpt-4o-mini,Party
21844,**christmas!**,**Christmas!**,1,yes,for Christmas festivities,high,gpt-4o-mini,Holiday
21859,**let it snow,**Let It Snow,1,yes,for holiday listening,high,gpt-4o-mini,Holiday
21869,**nature sounds,**Nature Sounds,1,yes,for relaxation or nature sounds,mid,gpt-4o-mini,Sleep/Relax
21878,**pool party,**Pool Party,1,yes,for a pool party,high,gpt-4o-mini,Party
21882,**reception**,**RECEPTION**,1,yes,wedding reception music,high,gpt-4o-mini,Romance/Wedding
21884,**roadtrip,**roadtrip,1,yes,road trip music,high,gpt-4o-mini,Driving
21889,**songs to learn**,**Songs to learn**,1,yes,songs for learning,high,gpt-4o-mini,Other_Purpose
21892,**study,**STUDY,1,yes,study music,high,gpt-4o-mini,Study/Focus
21893,**study **,**Study **,1,yes,study music,high,gpt-4o-mini,Study/Focus
21894,**study music,**Study Music,1,yes,study music,high,gpt-4o-mini,Study/Focus
21900,**wedding ceremony**,**Wedding Ceremony**,1,yes,wedding ceremony music,high,gpt-4o-mini,Romance/Wedding
21901,**wedding dance playlist**,**Wedding Dance Playlist**,1,yes,wedding dance music,high,gpt-4o-mini,Party
21902,**wedding dinner music**,**Wedding Dinner Music**,1,yes,wedding dinner music,high,gpt-4o-mini,DailyRoutine
21906,**xmas party**,**Xmas Party**,1,yes,Christmas party music,high,gpt-4o-mini,Party
21931,*acoustic vibes,*Acoustic Vibes,1,yes,chill acoustic vibes,mid,gpt-4o-mini,Sleep/Relax
21948,*baby it's cold outside*,*Baby It's Cold Outside*,1,yes,winter holiday classic,mid,gpt-4o-mini,Holiday
21952,*beast mode*,*Beast Mode*,1,yes,motivational workout,mid,gpt-4o-mini,Workout
21953,*bedtime,*BEDtime,1,yes,sleep time music,mid,gpt-4o-mini,Sleep/Relax
21970,*chill music,*Chill Music,1,yes,relaxing music,mid,gpt-4o-mini,Sleep/Relax
21971,*chill out*,*Chill out*,1,yes,relaxing music,mid,gpt-4o-mini,Sleep/Relax
21972,*chill pill*,*Chill Pill*,1,yes,relaxation music,mid,gpt-4o-mini,Sleep/Relax
21973,*chill rap*,*Chill Rap*,1,yes,relaxing music,mid,gpt-4o-mini,Sleep/Relax
21975,*christmas,*Christmas,1,yes,holiday music,high,gpt-4o-mini,Holiday
21976,*christmas 2013*,*Christmas 2013*,1,yes,holiday music,high,gpt-4o-mini,Holiday
21977,*christmas classics*,*christmas classics*,1,yes,holiday music,high,gpt-4o-mini,Holiday
21978,*christmas lights,*Christmas Lights,1,yes,holiday music,high,gpt-4o-mini,Holiday
21979,*christmas time*,*Christmas Time*,1,yes,holiday music,high,gpt-4o-mini,Holiday
21982,*classical study!,*classical study!,1,yes,study music,high,gpt-4o-mini,Study/Focus
21986,*country party,*Country Party,1,yes,party music,mid,gpt-4o-mini,Party
22000,*dinner,*dinner,1,yes,dinner time music,high,gpt-4o-mini,DailyRoutine
22001,*dinnertime,*dinnertime,1,yes,dinner time music,high,gpt-4o-mini,DailyRoutine
22006,*drinking*,*DRINKING*,1,yes,drinking music,high,gpt-4o-mini,Party
22007,*drivin*,*drivin*,1,yes,driving music,high,gpt-4o-mini,Driving
22031,*focus,*Focus,1,yes,focus music,high,gpt-4o-mini,Study/Focus
22044,*gym*,*GYM*,1,yes,for gym workouts,high,gpt-4o-mini,Workout
22054,*holidays*,*HOLIDAYS*,1,yes,for holiday celebrations,high,gpt-4o-mini,Party
22076,*karaoke,*Karaoke,1,yes,for karaoke sessions,high,gpt-4o-mini,Other_Purpose
22079,*lazy day,*Lazy Day,1,yes,for a lazy day,high,gpt-4o-mini,Other_Purpose
22090,*march*,*March*,1,yes,March listening,high,gpt-4o-mini,Other_Purpose
22097,*middle school dance,*middle school dance,1,yes,middle school dance,high,gpt-4o-mini,Party
22103,*morning commute*,*Morning Commute*,1,yes,Morning commute,high,gpt-4o-mini,Driving
22104,*morning vibes,*Morning Vibes,1,yes,morning vibes,high,gpt-4o-mini,DailyRoutine
22112,*new running,*NEW RUNNING,1,yes,running,high,gpt-4o-mini,Workout
22124,*old school party,*Old School Party,1,yes,party context,high,gpt-4o-mini,Party
22129,*our wedding*,*Our Wedding*,1,yes,wedding context,high,gpt-4o-mini,Romance/Wedding
22134,*party mix,*Party Mix,1,yes,party context,high,gpt-4o-mini,Party
22135,*party music*,*Party Music*,1,yes,party context,high,gpt-4o-mini,Party
22136,*partyyy,*PARTYYY,1,yes,party context,high,gpt-4o-mini,Party
22145,*pre-ceremony*,*Pre-Ceremony*,1,yes,pre-ceremony context,high,gpt-4o-mini,Other_Purpose
22146,*pre-wedding,*Pre-wedding,1,yes,pre-wedding context,high,gpt-4o-mini,Romance/Wedding
22147,*pregame*,*PREGAME*,1,yes,pregame context,high,gpt-4o-mini,Party
22148,*pump me up*,*Pump me Up*,1,yes,motivational context,high,gpt-4o-mini,Other_Purpose
22149,*pump up*,*Pump Up*,1,yes,motivational context,high,gpt-4o-mini,Other_Purpose
22157,*reception,*reception,1,yes,reception context,high,gpt-4o-mini,Other_Purpose
22164,*roadtrip,*Roadtrip,1,yes,for road trips,high,gpt-4o-mini,Driving
22166,*rock out*,*Rock Out*,1,yes,for energetic moments,high,gpt-4o-mini,Other_Purpose
22169,*run,*RUN,1,yes,for running,high,gpt-4o-mini,Workout
22170,*run*,*run*,1,yes,for running,high,gpt-4o-mini,Workout
22174,*senior spring,*SENIOR SPRING,1,yes,for senior spring,high,gpt-4o-mini,Seasonal/Summer
22179,*shower jams*,*ShOwEr JaMs*,1,yes,for shower time,high,gpt-4o-mini,DailyRoutine
22186,*soccer*,*Soccer*,1,yes,for soccer games,high,gpt-4o-mini,Gaming
22187,*softball*,*SOFTBALL*,1,yes,for softball games,high,gpt-4o-mini,Gaming
22188,*songs that make me happy*,*Songs that make me happy*,1,yes,for happy moments,high,gpt-4o-mini,Other_Purpose
22198,*sunday funday.,*sunday funday.,1,yes,for Sunday fun,high,gpt-4o-mini,Other_Purpose
22203,*sweater*weather*,*Sweater*Weather*,1,yes,cozy weather vibes,mid,gpt-4o-mini,Other_Purpose
22215,*throwback songs*,*throwback songs*,1,yes,nostalgic music,mid,gpt-4o-mini,Other_Purpose
22218,*throwbacks*,*Throwbacks*,1,yes,nostalgic music,mid,gpt-4o-mini,Other_Purpose
22231,*wedding,*Wedding,1,yes,wedding music,high,gpt-4o-mini,Romance/Wedding
22232,*wedding - dance,*Wedding - Dance,1,yes,wedding music,high,gpt-4o-mini,Party
22233,*wedding dance music,*Wedding Dance Music,1,yes,wedding music,high,gpt-4o-mini,Party
22234,*wedding dinner,*WEDDING DINNER,1,yes,wedding dinner music,high,gpt-4o-mini,DailyRoutine
22235,*wedding playlist*,*Wedding Playlist*,1,yes,wedding music,high,gpt-4o-mini,Romance/Wedding
22236,*wedding*,*wedding*,1,yes,wedding music,high,gpt-4o-mini,Romance/Wedding
22238,*windows down,*windows down,1,yes,summer driving,mid,gpt-4o-mini,Driving
22241,*work it*,*work it*,1,yes,Workout motivation,high,gpt-4o-mini,Workout
22242,*work*,*work*,1,yes,Work-related music,mid,gpt-4o-mini,Other_Purpose
22243,*working*,*Working*,1,yes,Work-related music,mid,gpt-4o-mini,Other_Purpose
22244,*workout jamz,*workout jamz,1,yes,Workout music,high,gpt-4o-mini,Workout
22245,*workout*,*Workout*,1,yes,Workout music,high,gpt-4o-mini,Workout
22246,*xmas!*,*xmas!*,1,yes,Christmas music,high,gpt-4o-mini,Holiday
22247,*xmas*,*xmas*,1,yes,Christmas music,high,gpt-4o-mini,Holiday
22252,*yoga flow,*Yoga Flow,1,yes,Yoga practice,high,gpt-4o-mini,Other_Purpose
22253,*yoga*,*Yoga*,1,yes,Yoga practice,high,gpt-4o-mini,Other_Purpose
22256,*~*summer jamz*~*,*~*summer jamz*~*,1,yes,Summer vibes,mid,gpt-4o-mini,Seasonal/Summer
22257,*~*~ werq ~*~*,*~*~ WERQ ~*~*,1,yes,Dance workout,mid,gpt-4o-mini,Workout
22258,*~*~*chill out*~*~*,*~*~*Chill Out*~*~*,1,yes,Relaxation music,high,gpt-4o-mini,Sleep/Relax
22261,*~chillax~*,*~Chillax~*,1,yes,Relaxation music,mid,gpt-4o-mini,Sleep/Relax
22262,*~dance party~*,*~Dance Party~*,1,yes,Party music,high,gpt-4o-mini,Party
22263,*~feel good jams~*,*~Feel Good Jams~*,1,yes,Feel-good music,mid,gpt-4o-mini,Other_Purpose
22268,*~party~*,*~party~*,1,yes,Party music,high,gpt-4o-mini,Party
22270,*~summer~*,*~summer~*,1,yes,Summer vibes,mid,gpt-4o-mini,Seasonal/Summer
22271,*~sweater weather~*,*~sweater weather~*,1,yes,Fall vibes,mid,gpt-4o-mini,Seasonal/Summer
22272,*~zzzzz~*,*~Zzzzz~*,1,yes,Sleep music,high,gpt-4o-mini,Sleep/Relax
22274,*~🎄christmas🎄~*,*~🎄Christmas🎄~*,1,yes,Christmas music,high,gpt-4o-mini,Holiday
22297,. nap,. nap,1,yes,nap time,mid,gpt-4o-mini,Other_Purpose
22298,. road trips .,. road trips .,1,yes,road trip,high,gpt-4o-mini,Driving
22325,.....i workout!,.....i workout!,1,yes,workout music,high,gpt-4o-mini,Workout
22333,....run!,....run!,1,yes,running music,high,gpt-4o-mini,Workout
22334,....sing along,....sing along,1,yes,sing along,high,gpt-4o-mini,Other_Purpose
22353,...chill_out...,...chill_out...,1,yes,chill out,high,gpt-4o-mini,Sleep/Relax
22358,...fall...,...fall...,1,yes,fall season,high,gpt-4o-mini,Seasonal/Summer
22392,..:: summer 2016 ::..,..:: Summer 2016 ::..,1,yes,summer playlist,high,gpt-4o-mini,Seasonal/Summer
22393,..::lolla 2014::..,..::Lolla 2014::..,1,yes,festival playlist,high,gpt-4o-mini,Other_Purpose
22394,..::spring '16::..,..::Spring '16::..,1,yes,spring playlist,high,gpt-4o-mini,Seasonal/Summer
22404,..party,..party,1,yes,for a party atmosphere,high,gpt-4o-mini,Party
22405,..party time,..party time,1,yes,for a party atmosphere,high,gpt-4o-mini,Party
22406,..slower songs..,..Slower Songs..,1,yes,for slower songs,mid,gpt-4o-mini,Other_Purpose
22408,..work,..work,1,yes,for work environment,mid,gpt-4o-mini,Other_Purpose
22435,.90s jamz.,.90s jamz.,1,yes,for 90s jams,mid,gpt-4o-mini,Other_Purpose
22438,.: summah :.,.: summah :.,1,yes,for summer vibes,mid,gpt-4o-mini,Seasonal/Summer
22441,.:.xmas.:.,.:.XMAS.:.,1,yes,Christmas music,high,gpt-4o-mini,Holiday
22447,.:christmas:.,.:Christmas:.,1,yes,Christmas music,high,gpt-4o-mini,Holiday
22471,.chill.out.,.Chill.Out.,1,yes,Relaxing music,mid,gpt-4o-mini,Sleep/Relax
22486,.fall 2017,.fall 2017,1,yes,Fall 2017 music,high,gpt-4o-mini,Seasonal/Summer
22495,.good morning.,.good morning.,1,yes,Morning music,high,gpt-4o-mini,DailyRoutine
22498,.gym,.gym,1,yes,Gym workout music,high,gpt-4o-mini,Workout
22508,.january,.january,1,yes,January music,high,gpt-4o-mini,Other_Purpose
22509,.july 2015,.July 2015,1,yes,July 2015 music,high,gpt-4o-mini,Other_Purpose
22515,.meditation.,.meditation.,1,yes,Meditation music,high,gpt-4o-mini,Sleep/Relax
22521,.morning,.Morning,1,yes,morning listening,high,gpt-4o-mini,DailyRoutine
22523,.move,.move,1,yes,movement or exercise,mid,gpt-4o-mini,Workout
22525,.nap time.,.nap time.,1,yes,nap time,high,gpt-4o-mini,Other_Purpose
22526,.new.run.,.new.run.,1,yes,running or exercise,high,gpt-4o-mini,Workout
22537,.practice.,.practice.,1,yes,practice session,mid,gpt-4o-mini,Other_Purpose
